review_id,product,review,sentiment,sentiment_label,rating
1418,Tablet,"Excellent quality, very happy with my purchase.",positive,1,5
1419,Laptop,"Works perfectly, exceeded my expectations.",positive,1,4
1420,Earbuds,Really impressed with the build quality.,positive,1,5
1421,Laptop,"Waste of money, poor quality.",negative,-1,1
1422,Earbuds,"Okay for the price, not bad.",neutral,0,3
1423,Phone,"Okay for the price, not bad.",neutral,0,3
1424,Laptop,"Best purchase I made this year, very satisfied.",positive,1,4
1425,Phone,"Great value for money, highly recommend.",positive,1,5
1426,Laptop,"Product is okay, nothing special.",neutral,0,3
1427,Tablet,Superb quality and great customer service.,positive,1,5
1428,Watch,Neither impressed nor disappointed.,neutral,0,2
1429,Phone,"Horrible experience, never buying again.",negative,-1,2
1430,Earbuds,"Worst purchase ever, avoid this product.",negative,-1,1
1431,Tablet,"Excellent quality, very happy with my purchase.",positive,1,5
1432,Laptop,"Great value for money, highly recommend.",positive,1,5
1433,Phone,"Fantastic product, delivery was fast too.",positive,1,4
1434,Laptop,Superb quality and great customer service.,positive,1,5
1435,Laptop,"Excellent quality, very happy with my purchase.",positive,1,4
1436,Laptop,"Works perfectly, exceeded my expectations.",positive,1,5
1437,Watch,"Very disappointed, does not work as advertised.",negative,-1,1
1438,Watch,"Best purchase I made this year, very satisfied.",positive,1,5
1439,Earbuds,"Satisfactory product, as described.",neutral,0,3
1440,Phone,"Excellent quality, very happy with my purchase.",positive,1,5
1441,Tablet,"Worst purchase ever, avoid this product.",negative,-1,1
1442,Tablet,"Excellent quality, very happy with my purchase.",positive,1,4
1443,Tablet,Superb quality and great customer service.,positive,1,5
1444,Laptop,Superb quality and great customer service.,positive,1,5
1445,Watch,"Fantastic product, delivery was fast too.",positive,1,5
1446,Phone,"Outstanding performance, will buy again.",positive,1,5
1447,Laptop,"Product is okay, nothing special.",neutral,0,4
1448,Watch,Product stopped working after a few days.,negative,-1,1
1449,Watch,"Works perfectly, exceeded my expectations.",positive,1,5
1450,Phone,Really impressed with the build quality.,positive,1,5
1451,Phone,"Terrible product, broke after one week.",negative,-1,2
1452,Phone,"Defective product, customer service unhelpful.",negative,-1,2
1453,Laptop,"Worst purchase ever, avoid this product.",negative,-1,2
1454,Earbuds,"Horrible experience, never buying again.",negative,-1,2
1455,Phone,"Very disappointed, does not work as advertised.",negative,-1,2
1456,Earbuds,"Horrible experience, never buying again.",negative,-1,1
1457,Laptop,"Fantastic product, delivery was fast too.",positive,1,4
1458,Earbuds,"Horrible experience, never buying again.",negative,-1,2
1459,Tablet,"Best purchase I made this year, very satisfied.",positive,1,4
1460,Earbuds,"Completely useless, returned immediately.",negative,-1,1
1461,Phone,"Excellent quality, very happy with my purchase.",positive,1,5
1462,Laptop,"Excellent quality, very happy with my purchase.",positive,1,5
1463,Phone,"Not satisfied at all, very poor performance.",negative,-1,1
1464,Tablet,"Not satisfied at all, very poor performance.",negative,-1,2
1465,Phone,"Wonderful experience, product is top notch.",positive,1,5
1466,Phone,"Very disappointed, does not work as advertised.",negative,-1,1
1467,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1468,Watch,"Okay for the price, not bad.",neutral,0,4
1469,Tablet,Neither impressed nor disappointed.,neutral,0,4
1470,Phone,Really impressed with the build quality.,positive,1,5
1471,Phone,Really impressed with the build quality.,positive,1,5
1472,Phone,"Works perfectly, exceeded my expectations.",positive,1,5
1473,Laptop,"Very disappointed, does not work as advertised.",negative,-1,1
1474,Watch,"Great value for money, highly recommend.",positive,1,5
1475,Laptop,"Decent product, meets basic expectations.",neutral,0,2
1476,Watch,"This product is absolutely amazing, love it!",positive,1,5
1477,Phone,Superb quality and great customer service.,positive,1,4
1478,Tablet,"Works fine, but nothing extraordinary.",neutral,0,3
1479,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,5
1480,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1481,Phone,Neither impressed nor disappointed.,neutral,0,3
1482,Laptop,"Defective product, customer service unhelpful.",negative,-1,1
1483,Tablet,"Outstanding performance, will buy again.",positive,1,5
1484,Watch,Product stopped working after a few days.,negative,-1,1
1485,Phone,"Product is okay, nothing special.",neutral,0,4
1486,Tablet,"Not satisfied at all, very poor performance.",negative,-1,1
1487,Tablet,"Outstanding performance, will buy again.",positive,1,5
1488,Watch,"Works perfectly, exceeded my expectations.",positive,1,5
1489,Tablet,"Defective product, customer service unhelpful.",negative,-1,2
1490,Laptop,"Fantastic product, delivery was fast too.",positive,1,5
1491,Laptop,Neither impressed nor disappointed.,neutral,0,2
1492,Laptop,"Excellent quality, very happy with my purchase.",positive,1,5
1493,Tablet,"Waste of money, poor quality.",negative,-1,1
1494,Laptop,"Best purchase I made this year, very satisfied.",positive,1,5
1495,Watch,"Very disappointed, does not work as advertised.",negative,-1,2
1496,Tablet,"Horrible experience, never buying again.",negative,-1,1
1497,Earbuds,Neither impressed nor disappointed.,neutral,0,2
1498,Tablet,"Very bad quality, not worth the price.",negative,-1,1
1499,Watch,"Product is okay, nothing special.",neutral,0,4
1500,Earbuds,"Completely useless, returned immediately.",negative,-1,2
1501,Tablet,"Very disappointed, does not work as advertised.",negative,-1,2
1502,Laptop,Superb quality and great customer service.,positive,1,5
1503,Phone,"Very disappointed, does not work as advertised.",negative,-1,1
1504,Phone,"Very bad quality, not worth the price.",negative,-1,1
1505,Laptop,Product stopped working after a few days.,negative,-1,2
1506,Phone,"Very bad quality, not worth the price.",negative,-1,1
1507,Phone,"Great value for money, highly recommend.",positive,1,4
1508,Laptop,"Works perfectly, exceeded my expectations.",positive,1,5
1509,Laptop,"Terrible product, broke after one week.",negative,-1,1
1510,Tablet,"Wonderful experience, product is top notch.",positive,1,4
1511,Tablet,Product stopped working after a few days.,negative,-1,2
1512,Laptop,Product stopped working after a few days.,negative,-1,2
1513,Watch,"Average quality, does the job.",neutral,0,2
1514,Phone,"Great value for money, highly recommend.",positive,1,4
1515,Tablet,"Decent product, meets basic expectations.",neutral,0,3
1516,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1517,Earbuds,"Very bad quality, not worth the price.",negative,-1,1
1518,Laptop,Really impressed with the build quality.,positive,1,5
1519,Watch,"Product is acceptable, works as expected.",neutral,0,2
1520,Earbuds,"Horrible experience, never buying again.",negative,-1,1
1521,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1522,Earbuds,"Defective product, customer service unhelpful.",negative,-1,2
1523,Laptop,"Satisfactory product, as described.",neutral,0,3
1524,Tablet,Really impressed with the build quality.,positive,1,5
1525,Laptop,"Fantastic product, delivery was fast too.",positive,1,5
1526,Tablet,"Outstanding performance, will buy again.",positive,1,5
1527,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,5
1528,Earbuds,"Horrible experience, never buying again.",negative,-1,1
1529,Watch,Product stopped working after a few days.,negative,-1,1
1530,Tablet,"Completely useless, returned immediately.",negative,-1,1
1531,Earbuds,"Decent product, meets basic expectations.",neutral,0,4
1532,Phone,Superb quality and great customer service.,positive,1,5
1533,Watch,"Not satisfied at all, very poor performance.",negative,-1,1
1534,Laptop,"Fantastic product, delivery was fast too.",positive,1,4
1535,Watch,Superb quality and great customer service.,positive,1,5
1536,Phone,Really impressed with the build quality.,positive,1,5
1537,Tablet,"Average quality, does the job.",neutral,0,3
1538,Laptop,"Best purchase I made this year, very satisfied.",positive,1,5
1539,Laptop,"Horrible experience, never buying again.",negative,-1,1
1540,Tablet,Neither impressed nor disappointed.,neutral,0,3
1541,Watch,Superb quality and great customer service.,positive,1,5
1542,Earbuds,"Average quality, does the job.",neutral,0,4
1543,Watch,"Very bad quality, not worth the price.",negative,-1,1
1544,Phone,"Wonderful experience, product is top notch.",positive,1,5
1545,Earbuds,"Wonderful experience, product is top notch.",positive,1,5
1546,Watch,Neither impressed nor disappointed.,neutral,0,2
1547,Tablet,"Waste of money, poor quality.",negative,-1,1
1548,Phone,"Outstanding performance, will buy again.",positive,1,5
1549,Phone,"Horrible experience, never buying again.",negative,-1,2
1550,Phone,"This product is absolutely amazing, love it!",positive,1,5
1551,Earbuds,"Great value for money, highly recommend.",positive,1,5
1552,Laptop,"Fantastic product, delivery was fast too.",positive,1,5
1553,Earbuds,Really impressed with the build quality.,positive,1,5
1554,Watch,"Defective product, customer service unhelpful.",negative,-1,1
1555,Laptop,"Outstanding performance, will buy again.",positive,1,5
1556,Watch,Really impressed with the build quality.,positive,1,4
1557,Laptop,"Fantastic product, delivery was fast too.",positive,1,5
1558,Earbuds,"Fantastic product, delivery was fast too.",positive,1,5
1559,Phone,"Defective product, customer service unhelpful.",negative,-1,2
1560,Tablet,Product stopped working after a few days.,negative,-1,1
1561,Phone,"Very bad quality, not worth the price.",negative,-1,1
1562,Earbuds,"Defective product, customer service unhelpful.",negative,-1,2
1563,Laptop,"Works perfectly, exceeded my expectations.",positive,1,5
1564,Phone,Superb quality and great customer service.,positive,1,5
1565,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1566,Watch,"Excellent quality, very happy with my purchase.",positive,1,4
1567,Tablet,"Satisfactory product, as described.",neutral,0,3
1568,Phone,"Great value for money, highly recommend.",positive,1,5
1569,Laptop,"Okay for the price, not bad.",neutral,0,3
1570,Watch,"Defective product, customer service unhelpful.",negative,-1,1
1571,Earbuds,Product stopped working after a few days.,negative,-1,1
1572,Tablet,"Works perfectly, exceeded my expectations.",positive,1,5
1573,Laptop,"Fantastic product, delivery was fast too.",positive,1,5
1574,Earbuds,"Defective product, customer service unhelpful.",negative,-1,1
1575,Earbuds,"Works perfectly, exceeded my expectations.",positive,1,4
1576,Phone,"Very disappointed, does not work as advertised.",negative,-1,2
1577,Phone,Product stopped working after a few days.,negative,-1,1
1578,Laptop,"Average quality, does the job.",neutral,0,2
1579,Earbuds,"Defective product, customer service unhelpful.",negative,-1,1
1580,Phone,"Great value for money, highly recommend.",positive,1,5
1581,Tablet,"This product is absolutely amazing, love it!",positive,1,5
1582,Tablet,"This product is absolutely amazing, love it!",positive,1,5
1583,Earbuds,Superb quality and great customer service.,positive,1,5
1584,Phone,"Very bad quality, not worth the price.",negative,-1,2
1585,Laptop,Product stopped working after a few days.,negative,-1,1
1586,Laptop,"Outstanding performance, will buy again.",positive,1,4
1587,Laptop,"Wonderful experience, product is top notch.",positive,1,4
1588,Tablet,"Works fine, but nothing extraordinary.",neutral,0,3
1589,Phone,Superb quality and great customer service.,positive,1,5
1590,Phone,"Okay for the price, not bad.",neutral,0,4
1591,Tablet,"Satisfactory product, as described.",neutral,0,4
1592,Laptop,Really impressed with the build quality.,positive,1,5
1593,Laptop,"Wonderful experience, product is top notch.",positive,1,5
1594,Earbuds,"Satisfactory product, as described.",neutral,0,4
1595,Watch,"Excellent quality, very happy with my purchase.",positive,1,5
1596,Phone,Neither impressed nor disappointed.,neutral,0,2
1597,Phone,"Terrible product, broke after one week.",negative,-1,1
1598,Phone,"Horrible experience, never buying again.",negative,-1,1
1599,Watch,"Waste of money, poor quality.",negative,-1,1
1600,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,5
1601,Watch,"Terrible product, broke after one week.",negative,-1,1
1602,Laptop,"Horrible experience, never buying again.",negative,-1,2
1603,Laptop,"Outstanding performance, will buy again.",positive,1,5
1604,Phone,"Great value for money, highly recommend.",positive,1,4
1605,Tablet,"Product is okay, nothing special.",neutral,0,4
1606,Phone,"Great value for money, highly recommend.",positive,1,5
1607,Tablet,"Wonderful experience, product is top notch.",positive,1,5
1608,Watch,Neither impressed nor disappointed.,neutral,0,3
1609,Laptop,"Wonderful experience, product is top notch.",positive,1,5
1610,Tablet,"Satisfactory product, as described.",neutral,0,4
1611,Watch,Neither impressed nor disappointed.,neutral,0,4
1612,Laptop,"Works fine, but nothing extraordinary.",neutral,0,4
1613,Tablet,"Worst purchase ever, avoid this product.",negative,-1,2
1614,Phone,"Waste of money, poor quality.",negative,-1,2
1615,Phone,"Works perfectly, exceeded my expectations.",positive,1,5
1616,Phone,"Best purchase I made this year, very satisfied.",positive,1,4
1617,Watch,"Normal product, average performance.",neutral,0,4
1618,Phone,"Works fine, but nothing extraordinary.",neutral,0,3
1619,Earbuds,"Great value for money, highly recommend.",positive,1,5
1620,Laptop,"It is alright, neither good nor bad.",neutral,0,3
1621,Watch,"Great value for money, highly recommend.",positive,1,5
1622,Phone,Superb quality and great customer service.,positive,1,5
1623,Laptop,"Works perfectly, exceeded my expectations.",positive,1,4
1624,Tablet,"Not satisfied at all, very poor performance.",negative,-1,2
1625,Phone,"Wonderful experience, product is top notch.",positive,1,5
1626,Laptop,"Works fine, but nothing extraordinary.",neutral,0,2
1627,Earbuds,Superb quality and great customer service.,positive,1,4
1628,Tablet,"It is alright, neither good nor bad.",neutral,0,3
1629,Earbuds,"Worst purchase ever, avoid this product.",negative,-1,1
1630,Laptop,"Great value for money, highly recommend.",positive,1,5
1631,Earbuds,Really impressed with the build quality.,positive,1,4
1632,Laptop,"Outstanding performance, will buy again.",positive,1,5
1633,Laptop,"Best purchase I made this year, very satisfied.",positive,1,5
1634,Earbuds,"Works fine, but nothing extraordinary.",neutral,0,4
1635,Laptop,"Not satisfied at all, very poor performance.",negative,-1,2
1636,Phone,"Very bad quality, not worth the price.",negative,-1,2
1637,Laptop,Really impressed with the build quality.,positive,1,5
1638,Watch,"Normal product, average performance.",neutral,0,4
1639,Laptop,"Outstanding performance, will buy again.",positive,1,5
1640,Watch,"Works perfectly, exceeded my expectations.",positive,1,5
1641,Laptop,"Satisfactory product, as described.",neutral,0,4
1642,Laptop,"Very bad quality, not worth the price.",negative,-1,1
1643,Earbuds,"Horrible experience, never buying again.",negative,-1,2
1644,Phone,Product stopped working after a few days.,negative,-1,2
1645,Phone,"Defective product, customer service unhelpful.",negative,-1,1
1646,Tablet,"Outstanding performance, will buy again.",positive,1,4
1647,Earbuds,"Waste of money, poor quality.",negative,-1,1
1648,Earbuds,"Fantastic product, delivery was fast too.",positive,1,5
1649,Phone,Superb quality and great customer service.,positive,1,5
1650,Earbuds,"Very bad quality, not worth the price.",negative,-1,1
1651,Phone,"Terrible product, broke after one week.",negative,-1,2
1652,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,4
1653,Laptop,"Defective product, customer service unhelpful.",negative,-1,1
1654,Phone,"Excellent quality, very happy with my purchase.",positive,1,5
1655,Phone,"Not satisfied at all, very poor performance.",negative,-1,2
1656,Watch,"Wonderful experience, product is top notch.",positive,1,5
1657,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1658,Earbuds,"Horrible experience, never buying again.",negative,-1,1
1659,Phone,Product stopped working after a few days.,negative,-1,2
1660,Laptop,"Terrible product, broke after one week.",negative,-1,2
1661,Laptop,"Not satisfied at all, very poor performance.",negative,-1,1
1662,Laptop,"This product is absolutely amazing, love it!",positive,1,5
1663,Earbuds,"Okay for the price, not bad.",neutral,0,3
1664,Watch,"Best purchase I made this year, very satisfied.",positive,1,5
1665,Phone,"This product is absolutely amazing, love it!",positive,1,4
1666,Tablet,"Wonderful experience, product is top notch.",positive,1,5
1667,Watch,"Not satisfied at all, very poor performance.",negative,-1,1
1668,Tablet,Really impressed with the build quality.,positive,1,4
1669,Watch,"Fantastic product, delivery was fast too.",positive,1,4
1670,Laptop,"Great value for money, highly recommend.",positive,1,5
1671,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1672,Tablet,"Completely useless, returned immediately.",negative,-1,2
1673,Watch,"Terrible product, broke after one week.",negative,-1,1
1674,Earbuds,"Great value for money, highly recommend.",positive,1,5
1675,Tablet,"Horrible experience, never buying again.",negative,-1,1
1676,Phone,"Works perfectly, exceeded my expectations.",positive,1,5
1677,Watch,"Waste of money, poor quality.",negative,-1,1
1678,Phone,"Wonderful experience, product is top notch.",positive,1,5
1679,Laptop,"Very disappointed, does not work as advertised.",negative,-1,1
1680,Phone,"Great value for money, highly recommend.",positive,1,5
1681,Phone,"Waste of money, poor quality.",negative,-1,2
1682,Watch,"Terrible product, broke after one week.",negative,-1,1
1683,Laptop,"Decent product, meets basic expectations.",neutral,0,4
1684,Phone,"Outstanding performance, will buy again.",positive,1,4
1685,Earbuds,"Very bad quality, not worth the price.",negative,-1,1
1686,Tablet,"Works perfectly, exceeded my expectations.",positive,1,4
1687,Phone,"Product is acceptable, works as expected.",neutral,0,2
1688,Laptop,"It is alright, neither good nor bad.",neutral,0,3
1689,Phone,"Very disappointed, does not work as advertised.",negative,-1,1
1690,Tablet,"Decent product, meets basic expectations.",neutral,0,3
1691,Laptop,"Worst purchase ever, avoid this product.",negative,-1,1
1692,Watch,Superb quality and great customer service.,positive,1,4
1693,Laptop,"Average quality, does the job.",neutral,0,4
1694,Watch,"Decent product, meets basic expectations.",neutral,0,4
1695,Laptop,"Horrible experience, never buying again.",negative,-1,1
1696,Tablet,"Terrible product, broke after one week.",negative,-1,2
1697,Tablet,Product stopped working after a few days.,negative,-1,2
1698,Laptop,"This product is absolutely amazing, love it!",positive,1,4
1699,Phone,"Works fine, but nothing extraordinary.",neutral,0,3
1700,Tablet,Product stopped working after a few days.,negative,-1,1
1701,Watch,"This product is absolutely amazing, love it!",positive,1,4
1702,Watch,Really impressed with the build quality.,positive,1,5
1703,Earbuds,Product stopped working after a few days.,negative,-1,1
1704,Watch,"Best purchase I made this year, very satisfied.",positive,1,5
1705,Earbuds,"It is alright, neither good nor bad.",neutral,0,3
1706,Laptop,"Completely useless, returned immediately.",negative,-1,1
1707,Laptop,"Works perfectly, exceeded my expectations.",positive,1,5
1708,Laptop,"Worst purchase ever, avoid this product.",negative,-1,1
1709,Phone,"Okay for the price, not bad.",neutral,0,4
1710,Phone,"Wonderful experience, product is top notch.",positive,1,5
1711,Earbuds,"Okay for the price, not bad.",neutral,0,4
1712,Watch,"Wonderful experience, product is top notch.",positive,1,5
1713,Watch,"Fantastic product, delivery was fast too.",positive,1,4
1714,Laptop,"Not satisfied at all, very poor performance.",negative,-1,1
1715,Tablet,"Defective product, customer service unhelpful.",negative,-1,1
1716,Phone,"Terrible product, broke after one week.",negative,-1,1
1717,Phone,"Best purchase I made this year, very satisfied.",positive,1,4
1718,Laptop,"Wonderful experience, product is top notch.",positive,1,5
1719,Phone,"Waste of money, poor quality.",negative,-1,1
1720,Laptop,Superb quality and great customer service.,positive,1,5
1721,Earbuds,"Very bad quality, not worth the price.",negative,-1,2
1722,Watch,"Best purchase I made this year, very satisfied.",positive,1,4
1723,Tablet,"Fantastic product, delivery was fast too.",positive,1,4
1724,Watch,Really impressed with the build quality.,positive,1,5
1725,Watch,"Works perfectly, exceeded my expectations.",positive,1,5
1726,Earbuds,"Very disappointed, does not work as advertised.",negative,-1,1
1727,Phone,"Excellent quality, very happy with my purchase.",positive,1,4
1728,Tablet,"Very bad quality, not worth the price.",negative,-1,1
1729,Phone,"Wonderful experience, product is top notch.",positive,1,4
1730,Watch,"Fantastic product, delivery was fast too.",positive,1,4
1731,Laptop,"Great value for money, highly recommend.",positive,1,4
1732,Watch,"Excellent quality, very happy with my purchase.",positive,1,4
1733,Phone,"Product is okay, nothing special.",neutral,0,2
1734,Watch,Really impressed with the build quality.,positive,1,5
1735,Laptop,"Fantastic product, delivery was fast too.",positive,1,4
1736,Earbuds,"Works fine, but nothing extraordinary.",neutral,0,2
1737,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1738,Watch,"Not satisfied at all, very poor performance.",negative,-1,1
1739,Phone,"This product is absolutely amazing, love it!",positive,1,5
1740,Earbuds,"Great value for money, highly recommend.",positive,1,4
1741,Watch,Neither impressed nor disappointed.,neutral,0,2
1742,Watch,"This product is absolutely amazing, love it!",positive,1,4
1743,Phone,Really impressed with the build quality.,positive,1,4
1744,Phone,"Product is acceptable, works as expected.",neutral,0,4
1745,Laptop,"Very bad quality, not worth the price.",negative,-1,1
1746,Earbuds,"Product is okay, nothing special.",neutral,0,3
1747,Laptop,"Fantastic product, delivery was fast too.",positive,1,4
1748,Watch,"Great value for money, highly recommend.",positive,1,4
1749,Phone,"Not satisfied at all, very poor performance.",negative,-1,1
1750,Watch,"Great value for money, highly recommend.",positive,1,5
1751,Watch,Really impressed with the build quality.,positive,1,5
1752,Tablet,"Works perfectly, exceeded my expectations.",positive,1,5
1753,Tablet,"Terrible product, broke after one week.",negative,-1,1
1754,Watch,"Not satisfied at all, very poor performance.",negative,-1,1
1755,Phone,"Great value for money, highly recommend.",positive,1,4
1756,Watch,"Best purchase I made this year, very satisfied.",positive,1,4
1757,Tablet,"Best purchase I made this year, very satisfied.",positive,1,5
1758,Phone,"Great value for money, highly recommend.",positive,1,5
1759,Watch,"This product is absolutely amazing, love it!",positive,1,5
1760,Earbuds,"Outstanding performance, will buy again.",positive,1,5
1761,Earbuds,"Excellent quality, very happy with my purchase.",positive,1,4
1762,Watch,"Excellent quality, very happy with my purchase.",positive,1,5
1763,Phone,"Defective product, customer service unhelpful.",negative,-1,1
1764,Watch,"Very disappointed, does not work as advertised.",negative,-1,2
1765,Watch,"Best purchase I made this year, very satisfied.",positive,1,4
1766,Tablet,"Satisfactory product, as described.",neutral,0,3
1767,Earbuds,"Great value for money, highly recommend.",positive,1,4
1768,Tablet,"Okay for the price, not bad.",neutral,0,3
1769,Tablet,"Wonderful experience, product is top notch.",positive,1,5
1770,Watch,"Completely useless, returned immediately.",negative,-1,1
1771,Tablet,"Worst purchase ever, avoid this product.",negative,-1,2
1772,Earbuds,"Wonderful experience, product is top notch.",positive,1,5
1773,Tablet,"Fantastic product, delivery was fast too.",positive,1,5
1774,Earbuds,"Completely useless, returned immediately.",negative,-1,2
1775,Tablet,"This product is absolutely amazing, love it!",positive,1,5
1776,Earbuds,Neither impressed nor disappointed.,neutral,0,3
1777,Tablet,"Outstanding performance, will buy again.",positive,1,4
1778,Tablet,"Wonderful experience, product is top notch.",positive,1,5
1779,Phone,"Fantastic product, delivery was fast too.",positive,1,4
1780,Earbuds,"Great value for money, highly recommend.",positive,1,5
1781,Earbuds,Product stopped working after a few days.,negative,-1,1
1782,Earbuds,"Very disappointed, does not work as advertised.",negative,-1,2
1783,Laptop,"Satisfactory product, as described.",neutral,0,4
1784,Tablet,"Defective product, customer service unhelpful.",negative,-1,2
1785,Earbuds,"Great value for money, highly recommend.",positive,1,5
1786,Laptop,"Completely useless, returned immediately.",negative,-1,2
1787,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1788,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1789,Earbuds,"Very bad quality, not worth the price.",negative,-1,1
1790,Laptop,"Terrible product, broke after one week.",negative,-1,1
1791,Tablet,"Works fine, but nothing extraordinary.",neutral,0,2
1792,Phone,"Outstanding performance, will buy again.",positive,1,4
1793,Earbuds,Product stopped working after a few days.,negative,-1,1
1794,Tablet,"Waste of money, poor quality.",negative,-1,1
1795,Phone,"It is alright, neither good nor bad.",neutral,0,2
1796,Watch,"Great value for money, highly recommend.",positive,1,5
1797,Watch,"Great value for money, highly recommend.",positive,1,5
1798,Phone,"Okay for the price, not bad.",neutral,0,2
1799,Laptop,"Not satisfied at all, very poor performance.",negative,-1,1
1800,Phone,"Wonderful experience, product is top notch.",positive,1,5
1801,Phone,Neither impressed nor disappointed.,neutral,0,2
1802,Laptop,"Normal product, average performance.",neutral,0,4
1803,Laptop,"It is alright, neither good nor bad.",neutral,0,2
1804,Tablet,"Terrible product, broke after one week.",negative,-1,1
1805,Tablet,"Completely useless, returned immediately.",negative,-1,2
1806,Laptop,"This product is absolutely amazing, love it!",positive,1,5
1807,Watch,Really impressed with the build quality.,positive,1,5
1808,Watch,"Works perfectly, exceeded my expectations.",positive,1,5
1809,Phone,Really impressed with the build quality.,positive,1,4
1810,Earbuds,"Product is acceptable, works as expected.",neutral,0,3
1811,Phone,"Normal product, average performance.",neutral,0,2
1812,Phone,Really impressed with the build quality.,positive,1,4
1813,Earbuds,Really impressed with the build quality.,positive,1,5
1814,Laptop,"Outstanding performance, will buy again.",positive,1,5
1815,Watch,"Great value for money, highly recommend.",positive,1,5
1816,Phone,"Best purchase I made this year, very satisfied.",positive,1,4
1817,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,4
1818,Tablet,"Excellent quality, very happy with my purchase.",positive,1,5
1819,Phone,"Very disappointed, does not work as advertised.",negative,-1,1
1820,Watch,"Fantastic product, delivery was fast too.",positive,1,4
1821,Laptop,"This product is absolutely amazing, love it!",positive,1,5
1822,Phone,"Wonderful experience, product is top notch.",positive,1,4
1823,Phone,"Product is acceptable, works as expected.",neutral,0,3
1824,Earbuds,"Works perfectly, exceeded my expectations.",positive,1,5
1825,Tablet,Really impressed with the build quality.,positive,1,5
1826,Tablet,"Best purchase I made this year, very satisfied.",positive,1,4
1827,Laptop,"Fantastic product, delivery was fast too.",positive,1,4
1828,Watch,"Fantastic product, delivery was fast too.",positive,1,5
1829,Laptop,Superb quality and great customer service.,positive,1,4
1830,Phone,"Not satisfied at all, very poor performance.",negative,-1,2
1831,Phone,"This product is absolutely amazing, love it!",positive,1,5
1832,Tablet,"Defective product, customer service unhelpful.",negative,-1,2
1833,Watch,"Wonderful experience, product is top notch.",positive,1,5
1834,Earbuds,"Excellent quality, very happy with my purchase.",positive,1,5
1835,Watch,"Fantastic product, delivery was fast too.",positive,1,5
1836,Phone,"Terrible product, broke after one week.",negative,-1,2
1837,Earbuds,"Best purchase I made this year, very satisfied.",positive,1,5
1838,Watch,"Wonderful experience, product is top notch.",positive,1,4
1839,Watch,Product stopped working after a few days.,negative,-1,2
1840,Earbuds,"Waste of money, poor quality.",negative,-1,1
1841,Phone,"This product is absolutely amazing, love it!",positive,1,5
1842,Watch,"Product is okay, nothing special.",neutral,0,3
1843,Earbuds,"This product is absolutely amazing, love it!",positive,1,5
1844,Phone,"Decent product, meets basic expectations.",neutral,0,3
1845,Earbuds,Product stopped working after a few days.,negative,-1,1
1846,Earbuds,"Wonderful experience, product is top notch.",positive,1,5
1847,Watch,Really impressed with the build quality.,positive,1,4
1848,Phone,"Not satisfied at all, very poor performance.",negative,-1,1
1849,Watch,"Terrible product, broke after one week.",negative,-1,1
1850,Laptop,"Fantastic product, delivery was fast too.",positive,1,5
1851,Laptop,"Decent product, meets basic expectations.",neutral,0,3
1852,Phone,"Fantastic product, delivery was fast too.",positive,1,5
1853,Earbuds,"Waste of money, poor quality.",negative,-1,2
1854,Watch,Neither impressed nor disappointed.,neutral,0,4
1855,Watch,"Decent product, meets basic expectations.",neutral,0,3
1856,Phone,Really impressed with the build quality.,positive,1,4
1857,Phone,"Decent product, meets basic expectations.",neutral,0,2
1858,Laptop,"Excellent quality, very happy with my purchase.",positive,1,5
1859,Tablet,"Fantastic product, delivery was fast too.",positive,1,5
1860,Phone,Really impressed with the build quality.,positive,1,4
1861,Tablet,"Horrible experience, never buying again.",negative,-1,1
1862,Phone,"Very disappointed, does not work as advertised.",negative,-1,1
1863,Earbuds,"Fantastic product, delivery was fast too.",positive,1,5
1864,Earbuds,"Wonderful experience, product is top notch.",positive,1,5
1865,Laptop,"Works perfectly, exceeded my expectations.",positive,1,5
1866,Laptop,Superb quality and great customer service.,positive,1,4
1867,Tablet,"Great value for money, highly recommend.",positive,1,4
1868,Phone,"Great value for money, highly recommend.",positive,1,4
1869,Watch,"Excellent quality, very happy with my purchase.",positive,1,5
1870,Laptop,"Terrible product, broke after one week.",negative,-1,2
1871,Watch,"Excellent quality, very happy with my purchase.",positive,1,5
1872,Watch,"Not satisfied at all, very poor performance.",negative,-1,1
1873,Phone,"Not satisfied at all, very poor performance.",negative,-1,2
1874,Tablet,Product stopped working after a few days.,negative,-1,1
1875,Phone,"Completely useless, returned immediately.",negative,-1,2
1876,Laptop,"Horrible experience, never buying again.",negative,-1,1
1877,Watch,"Outstanding performance, will buy again.",positive,1,4
1878,Phone,"Best purchase I made this year, very satisfied.",positive,1,5
